"Basal Exp (GFP, au)","4-OHT Induced Exp (GFP, au)","GZV Induced Exp (GFP, au)","Dual Induced Exp (GFP, au)",No. of Barcodes (basal),No. of Barcodes (4-OHT),No. of Barcodes (GZV),No. of Barcodes (Dual),No. of Binding sites,Binding site pattern,Core prom,Term spacing reporter,Prom. SynTF A,AD SynTF A,IDR SynTF A,ZF Affinity SynTF A,Term spacing SynTF A,Prom. SynTF B,AD SynTF B,IDR SynTF B,ZF Affinity SynTF B,Term spacing SynTF B,Orientation,and_score,or_score
8092.0,7908.0,198000.0,76797.0,1,1,1,1,3,3,1,1,3,1,1,4,1,3,4,3,2,1,2,0.38786363636363635,0.9772614928324271
113.78,326.31,659.07,2818.0,2,2,2,2,1,1,2,1,3,1,1,4,1,3,4,3,2,1,2,4.275721850486291,2.8679029706451047
2786.5,330.41,330.41,19022.0,4,3,3,7,2,3,2,1,3,1,1,4,1,3,4,3,2,1,2,6.826484837609905,0.118575273640768
1004.7,856.25,1329.5,1462.9,9,11,11,11,2,4,2,1,3,1,1,4,1,3,4,3,2,1,2,1.100338473110192,0.8522444510799243
459.85,706.39,23991.0,25700.0,2,2,2,2,3,3,2,1,3,1,1,1,1,1,4,1,2,2,2,1.0712350464757618,1.5361313471784277
2394.0,23884.0,2545.0,23367.0,24,26,26,26,1,2,1,1,1,2,1,1,1,1,1,4,2,1,2,0.9783537095963826,1.0630743525480368
4569.2,139000.0,2688.6,135000.0,3,2,4,2,3,2,1,1,1,2,1,1,1,1,1,4,2,1,2,0.9712230215827338,0.588418103825615
332.43,3433.9,1147.7,3267.5,3,2,2,2,1,4,1,1,1,2,1,1,1,1,1,4,2,1,2,0.9515419785084015,3.4524561561832567
11401.0,185000.0,5787.7,111000.0,14,18,15,17,3,4,1,1,1,2,1,1,1,1,1,4,2,1,2,0.6,0.507648451890185
1020.5,17456.0,825.72,8635.8,3,10,11,5,3,1,2,1,1,2,1,1,1,1,1,4,2,1,2,0.49471814848762596,0.8091327780499755
750.64,8614.2,533.84,7274.0,25,12,22,8,2,2,2,1,1,2,1,1,1,1,1,4,2,1,2,0.8444196791344524,0.7111797932430993
667.51,19033.0,464.04,11041.0,37,23,43,35,3,4,2,1,1,2,1,1,1,1,1,4,2,1,2,0.5800977250039405,0.6951805965453701
266.46,469.47,395.03,417.46,1,1,1,1,3,4,3,1,1,2,1,1,1,1,1,4,2,1,2,0.8892154983279016,1.4825114463709375
711.7,2309.3,1285.7,3746.0,2,3,3,2,3,1,2,1,1,3,1,1,1,1,1,4,2,1,2,1.622136578183865,1.8065196009554587
2905.2,2786.5,538.82,16420.0,1,1,1,2,3,4,2,1,1,3,1,1,1,1,1,4,2,1,2,5.651934462343385,0.185467437697921
1600.3,2066.7,1831.7,6900.3,2,2,2,3,1,2,1,1,1,4,1,1,1,1,1,4,2,1,2,3.338800987080854,1.1445978878960195
70735.0,106000.0,65935.0,167000.0,3,3,3,3,3,2,1,1,1,4,1,1,1,1,1,4,2,1,2,1.5754716981132075,0.9321410899837421
58774.0,1109.7,777.21,495.17,5,11,12,11,3,4,1,1,1,4,1,1,1,1,1,4,2,1,2,0.00842498383639024,0.00842498383639024
962.11,16430.0,4649.2,68243.0,3,4,3,1,3,1,2,1,1,4,1,1,1,1,1,4,2,1,2,4.153560559951309,4.83229568344576
3151.7,16301.0,2728.8,6942.8,6,6,10,6,2,2,2,1,1,4,1,1,1,1,1,4,2,1,2,0.4259125207042513,0.8658184471872324
8160.6,22895.0,8117.0,15975.0,3,4,6,4,3,4,2,1,1,4,1,1,1,1,1,4,2,1,2,0.6977506005678096,0.9946572555939514
8160.6,22834.0,8178.0,18544.0,1,1,1,1,3,4,3,1,1,4,1,1,1,1,1,4,2,1,2,0.8121222738022248,1.0021321961620469
5707.0,4664.8,2332.9,15761.0,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,4,2,1,2,2.761696162607324,0.40877869283336254
569.99,1105.6,487.09,4296.4,8,8,8,8,1,1,2,1,1,4,1,2,1,1,4,1,2,2,2,3.8860347322720696,0.8545588519096826
437.87,682.73,380.58,674.9,1,1,1,1,3,3,2,1,1,4,1,2,1,1,4,1,2,2,2,0.9885313374247505,0.869162080069427
982.91,1635.5,4600.4,2786.5,4,4,4,4,3,4,1,1,3,2,2,2,1,1,1,4,2,1,2,0.6057081992870186,1.6639366778240123
1341.2,1272.1,1032.4,1506.3,13,15,13,16,1,2,1,1,1,3,1,3,1,1,1,4,2,1,2,1.1230987175663585,0.7697584252907844
1731.7,1642.8,2763.8,919.41,1,1,1,1,3,3,1,1,1,3,1,3,1,1,1,4,2,1,2,0.33266155293436567,0.5309291447710343
733.75,1047.7,907.13,540.97,1,1,1,1,1,4,1,1,1,3,1,3,1,1,1,4,2,1,2,0.5163405555025293,0.737267461669506
2579.7,5535.6,7589.6,36137.0,10,13,14,11,3,4,1,1,1,3,1,3,1,1,1,4,2,1,2,4.761383999156741,2.145830910570997
957.19,925.94,345.66,971.06,9,13,2,23,3,1,2,1,1,3,1,3,1,1,1,4,2,1,2,1.0144903310732456,0.36111952694867266
861.33,957.19,916.36,1323.4,17,17,22,24,2,2,2,1,1,3,1,3,1,1,1,4,2,1,2,1.3825886187695233,1.0638895661360919
693.38,679.35,706.94,840.53,1,1,1,2,2,4,2,1,1,3,1,3,1,1,1,4,2,1,2,1.1889693609075733,0.9797657849952407
389.64,473.56,744.33,874.59,38,28,39,39,3,4,2,1,1,3,1,3,1,1,1,4,2,1,2,1.1750030228527668,1.215378297916025
382.05,443.51,582.12,642.33,2,2,2,2,3,1,2,1,3,4,1,3,1,1,4,1,2,2,2,1.1034322820037106,1.1608689962046852
2089.8,2997.1,5063.0,1754.7,1,1,1,1,3,1,2,1,2,4,2,3,1,1,1,4,2,1,2,0.34657317795773257,0.8396497272466265
636.42,21203.0,1048.1,23395.0,8,8,8,8,2,2,2,1,2,4,2,3,1,1,1,4,2,1,2,1.1033815969438288,1.6468684202256372
677.37,15543.0,485.31,21466.0,3,3,3,3,3,4,2,1,2,4,2,3,1,1,1,4,2,1,2,1.3810718651482983,0.7164621993888126
636.42,21203.0,1048.1,23395.0,1,1,1,1,2,2,3,1,2,4,2,3,1,1,1,4,2,1,2,1.1033815969438288,1.6468684202256372
639.71,6072.6,785.31,20176.0,2,2,2,2,3,4,2,1,5,4,2,3,1,1,1,4,2,1,2,3.3224648420775282,1.2276031326694907
2195.3,19993.0,2499.3,22312.0,15,15,15,17,1,1,1,1,3,2,1,4,1,1,4,1,2,2,2,1.1159905967088481,1.1384776568122807
403.4,330.41,2786.5,1007.0,1,1,6,1,3,4,2,1,3,1,1,1,1,2,1,4,2,1,2,0.361385250314014,0.8190629647992068
1741.9,23776.0,3471.8,20520.0,15,15,14,8,1,2,1,1,1,2,1,1,1,2,1,4,2,1,2,0.8630551816958277,1.9931109707790344
7543.4,158000.0,15800.0,124000.0,2,2,2,2,3,2,1,1,1,2,1,1,1,2,1,4,2,1,2,0.7848101265822784,2.094546225839807
23630.0,126000.0,46289.0,175000.0,1,1,1,1,2,3,1,1,1,2,1,1,1,2,1,4,2,1,2,1.3888888888888888,1.9589081675835802
2804.0,1577.1,558.99,13027.0,1,2,2,3,1,4,1,1,1,2,1,1,1,2,1,4,2,1,2,4.64586305278174,0.19935449358059915
23630.0,126000.0,46289.0,175000.0,1,1,1,1,2,4,1,1,1,2,1,1,1,2,1,4,2,1,2,1.3888888888888888,1.9589081675835802
8628.6,179000.0,18495.0,852.55,11,13,11,11,3,4,1,1,1,2,1,1,1,2,1,4,2,1,2,0.004762849162011173,0.09880513640683308
747.33,2787.9,8090.2,8570.3,7,10,9,10,3,1,2,1,1,2,1,1,1,2,1,4,2,1,2,1.0593434031297124,3.730480510617799
647.22,969.93,2096.6,1140.1,4,4,4,4,1,2,2,1,1,2,1,1,1,2,1,4,2,1,2,0.5437851759992368,1.4986094372856213
510.12,13670.0,2097.6,2723.9,12,13,11,17,2,2,2,1,1,2,1,1,1,2,1,4,2,1,2,0.19926115581565473,4.111973653258056
23936.0,67749.0,54398.0,30863.0,1,2,1,2,3,4,2,1,1,2,1,1,1,2,1,4,2,1,2,0.45554915939718665,1.2893967245989304
821.48,1123.7,7742.1,10243.0,1,1,1,1,3,1,2,1,1,3,1,1,1,2,1,4,2,1,2,1.323026052363054,1.367896966450796
737.27,3052.9,1357.5,6411.9,2,2,2,2,3,4,2,1,1,3,1,1,1,2,1,4,2,1,2,2.1002653214975924,1.8412521871227638
6431.2,1098.6,4215.4,2229.0,8,2,2,2,2,2,2,1,1,4,1,1,1,2,1,4,2,1,2,0.346591615872621,0.17082348550814777
9893.1,27295.0,11509.0,9372.6,5,4,4,5,3,4,2,1,1,4,1,1,1,2,1,4,2,1,2,0.3433815717164316,0.9473875731570488
10044.0,31858.0,8092.0,10159.0,1,1,1,1,3,4,3,1,1,4,1,1,1,2,1,4,2,1,2,0.3188837968485153,0.8056551174830745
984.43,2750.3,2020.0,7189.6,6,6,6,6,3,4,2,1,3,3,2,1,1,2,1,4,2,1,2,2.6141148238373995,2.051948843493189
2006.9,9038.1,2639.3,9474.7,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,4,2,1,2,1.0483066131155885,1.3151128606308238
340.07,386.21,399.82,509.04,3,3,3,3,2,2,2,1,3,2,2,2,1,2,1,4,2,1,2,1.273172927817518,1.1356779486576292
2860.0,2699.1,2775.0,3275.3,16,11,12,12,1,2,1,1,1,3,1,3,1,2,1,4,2,1,2,1.1452097902097902,0.9437412587412587
2595.7,2843.9,8291.3,18031.0,29,30,27,31,3,4,1,1,1,3,1,3,1,2,1,4,2,1,2,2.174689131981716,1.0956196786993875
871.68,1539.3,10176.0,11897.0,6,5,7,8,3,1,2,1,1,3,1,3,1,2,1,4,2,1,2,1.169123427672956,1.7659003303964758
345.25,919.11,957.19,1181.1,4,4,7,5,2,2,2,1,1,3,1,3,1,2,1,4,2,1,2,1.2339242992509323,2.6621578566256336
865.52,565.87,1386.5,2374.2,18,20,17,21,3,4,2,1,1,3,1,3,1,2,1,4,2,1,2,1.7123692751532635,0.6537919401053702
330.41,68243.0,5117.6,67702.0,1,2,2,2,1,2,1,1,2,4,2,3,1,2,1,4,2,1,2,0.9920724469909001,15.488635331860415
2266.6,26033.0,29788.0,66573.0,4,4,6,6,3,4,1,1,3,3,1,4,1,2,1,4,2,1,2,2.234893245602256,11.485484867201977
754.08,3830.1,1448.9,9676.4,2,2,2,2,3,4,2,1,3,3,1,4,1,2,1,4,2,1,2,2.526409232134931,1.9214141735624868
7759.9,15173.0,41229.0,87513.0,1,1,1,1,2,1,1,1,2,3,1,3,1,1,3,3,1,3,2,2.122607873099032,1.9553087024317324
956.87,25550.0,165.34,20151.0,1,1,1,1,2,2,1,1,3,3,1,4,1,3,5,1,2,2,2,0.7886888454011741,0.1727925423516256
330.41,23499.0,1617.0,44908.0,2,2,3,3,2,4,1,1,3,1,1,1,1,1,1,2,2,2,2,1.9110600451083024,4.8939196755546135
330.41,2786.5,330.41,688.73,2,2,2,2,1,1,2,1,3,1,1,1,1,1,1,2,2,2,2,0.24716669657276152,1.0
2167.8,21846.0,18242.0,42224.0,4,4,4,4,3,1,2,1,3,2,1,1,1,1,1,2,2,2,2,1.9328023436784767,8.414982932004797
2005.4,2416.3,1632.1,1703.8,1,1,1,1,1,2,3,1,2,2,1,2,1,1,1,2,2,2,2,0.7051276745437238,0.8138525979854392
2136.4,1962.0,2560.6,3793.5,1,1,1,1,3,4,1,1,1,3,1,3,1,1,3,4,2,1,2,1.4814887135827541,0.9183673469387754
8092.0,8092.0,8092.0,12429.0,1,1,1,2,3,1,2,1,1,3,1,3,1,1,3,4,2,1,2,1.5359614434008897,1.0
959.53,24570.0,455.86,52554.0,3,3,3,3,1,1,1,1,3,2,1,4,1,1,1,2,2,2,2,2.138949938949939,0.4750867612268507
198000.0,68243.0,176000.0,198000.0,4,4,4,4,1,2,1,1,3,2,1,4,1,1,1,2,2,2,2,1.0,0.34466161616161617
33227.0,47939.0,6869.6,38147.0,12,19,11,11,1,2,1,1,1,2,1,1,1,1,4,4,2,1,2,0.7957404201172323,0.20674752460348514
3075.0,20611.0,464.32,38268.0,1,2,4,3,1,4,1,1,1,2,1,1,1,1,4,4,2,1,2,1.85667847266023,0.15099837398373983
3800.8,30538.0,8024.5,8146.9,12,4,12,7,3,4,1,1,1,2,1,1,1,1,4,4,2,1,2,0.26677909489815965,2.1112660492527886
938.9,5721.0,7160.3,17520.0,3,1,1,2,2,2,2,1,1,2,1,1,1,1,4,4,2,1,2,2.446824853707247,6.0933006709979765
569.69,4442.0,16024.0,8700.3,2,2,5,3,3,4,2,1,1,2,1,1,1,1,4,4,2,1,2,0.5429543185222167,7.797223051133072
10368.0,68567.0,23442.0,68243.0,1,1,4,3,1,2,1,1,1,4,1,1,1,1,4,4,2,1,2,0.9952746948240407,2.2609953703703702
2700.0,23045.0,1925.2,12911.0,1,1,1,1,1,2,1,1,1,2,1,2,1,1,4,4,2,1,2,0.5602516814927316,0.713037037037037
334.4,330.41,501.99,330.41,1,1,1,1,3,1,2,1,1,4,2,2,1,1,4,4,2,1,2,0.6582003625570231,0.988068181818182
345.88,2975.6,330.41,15244.0,1,1,1,1,2,2,1,1,1,3,1,3,1,1,4,4,2,1,2,5.1230004032800105,0.9552735052619407
1938.3,17616.0,704.97,413.75,9,7,6,7,3,4,1,1,1,3,1,3,1,1,4,4,2,1,2,0.02348717075386013,0.21346024867151628
2772.3,1214.4,2043.9,8675.6,12,7,9,8,3,1,2,1,1,3,1,3,1,1,4,4,2,1,2,3.1293871514626845,0.43804783032139377
345.88,2872.5,1635.1,9970.3,3,6,6,7,2,2,2,1,1,3,1,3,1,1,4,4,2,1,2,3.47094865100087,4.727362090898577
1464.5,23499.0,1398.4,23499.0,7,1,1,3,3,4,2,1,1,3,1,3,1,1,4,4,2,1,2,1.0,0.9548651416865825
384.71,223.36,535.51,586.33,1,1,1,1,3,4,2,1,5,4,2,3,1,1,4,4,2,1,2,1.094900188605255,0.5805931740791765
328.78,330.41,661.6,439.4,4,4,4,4,3,1,2,1,2,1,1,1,1,3,4,4,2,1,2,0.6641475211608222,1.0049577224892026
1071.6,18202.0,48396.0,131000.0,4,4,8,8,3,4,1,1,1,2,1,1,1,3,4,4,2,1,2,2.7068352756426153,16.98581560283688
386.37,864.11,868.96,22715.0,2,2,2,6,3,1,2,1,1,2,1,1,1,3,4,4,2,1,2,26.140443748849197,2.2364831638067137
2786.5,932.08,134.14,397.78,1,5,4,4,2,2,2,1,1,2,1,1,1,3,4,4,2,1,2,0.1427525569711107,0.04813924277767809
1275.0,330.41,748.18,892.69,1,3,3,2,3,4,2,1,1,2,1,1,1,3,4,4,2,1,2,0.7001490196078431,0.2591450980392157
282.26,569.19,322.58,872.71,4,3,4,4,1,2,1,1,1,4,1,1,1,3,4,4,2,1,2,1.5332490029691315,1.1428470204775738
596.12,912.52,1772.0,2275.6,4,2,2,2,3,4,1,1,1,4,1,1,1,3,4,4,2,1,2,1.2841986455981942,1.5307656176608737
2722.3,5786.4,2951.6,7123.4,9,9,9,9,3,4,2,1,1,4,1,1,1,3,4,4,2,1,2,1.2310590349785704,1.0842302464827533
328.78,330.41,661.6,439.4,1,1,1,1,3,1,2,1,2,1,1,2,1,3,4,4,2,1,2,0.6641475211608222,1.0049577224892026
450.9,490.64,8092.0,4688.4,1,1,1,2,3,4,1,1,3,3,1,2,1,3,4,4,2,1,2,0.5793870489372219,1.0881348414282546
501.87,3195.8,995.65,6122.3,2,2,2,2,3,4,2,1,3,3,1,2,1,3,4,4,2,1,2,1.9157331497590586,1.9838802877239126
959.53,639.23,829.05,46820.0,5,1,1,6,1,2,1,1,1,3,1,3,1,3,4,4,2,1,2,48.79472241618292,0.6661907392160745
792.04,198000.0,848.64,3571.4,3,2,1,2,2,2,2,1,1,3,1,3,1,3,4,4,2,1,2,0.018037373737373737,1.0714610373213473
302.29,347.09,359.04,398.5,13,12,12,11,3,4,2,1,1,3,1,3,1,3,4,4,2,1,2,1.1099041889483066,1.148202057626782
491.22,959.53,3553.1,5036.1,1,1,1,1,2,3,2,1,5,1,1,2,1,1,3,2,2,2,2,1.4173820044468213,1.953361019502463
1996.7,10182.0,2229.7,8994.2,14,14,14,14,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,0.8833431545865253,1.1166925426954473
1556.1,2881.3,959.2,3145.6,27,25,27,25,2,1,1,1,2,1,1,1,1,1,1,1,3,1,2,1.0917294276888903,0.6164128269391428
569.93,426.17,467.85,508.39,2,2,3,1,1,2,1,1,2,1,1,1,1,1,1,1,3,1,2,0.892021827241942,0.7477584966574844
2699.3,2786.5,1744.8,2910.8,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,3,1,2,1.0446079310963574,0.646389804764198
1138.2,3096.5,1033.3,1831.7,4,4,5,5,2,3,1,1,2,1,1,1,1,1,1,1,3,1,2,0.5915388341676086,0.9078369355122122
1503.1,32282.0,1651.5,20368.0,70,70,66,58,2,4,1,1,2,1,1,1,1,1,1,1,3,1,2,0.6309398426367635,1.0987292927948906
330.66,758.35,410.71,613.6,66,62,68,74,1,1,2,1,2,1,1,1,1,1,1,1,3,1,2,0.809125074174194,1.2420915744269037
412.8,863.24,425.89,682.05,125,127,150,124,1,2,2,1,2,1,1,1,1,1,1,1,3,1,2,0.7901047217459802,1.0317102713178294
383.27,3075.7,336.9,2878.4,29,21,34,34,3,2,2,1,2,1,1,1,1,1,1,1,3,1,2,0.9358520011704653,0.8790147937485323
365.46,787.24,686.96,340.12,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,3,1,2,0.43204105482445,0.9306627264269688
393.37,1167.9,511.85,1038.7,3,3,3,3,2,3,2,1,2,1,1,1,1,1,1,1,3,1,2,0.8893740902474526,1.3011922617383125
484.83,653.81,593.69,878.24,2,2,2,2,1,4,2,1,2,1,1,1,1,1,1,1,3,1,2,1.3432648628806536,1.2245323102943302
337.32,701.13,561.91,959.53,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,2,1.368547915507823,1.6658069488912604
330.41,2786.5,381.43,8543.3,1,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,3,1,2,3.06596088282792,1.1544142126448957
574.51,1223.6,606.18,2395.6,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,3,1,2,1.9578293559986923,1.0551252371586222
2247.9,4742.2,5325.2,2988.4,25,29,24,25,1,1,1,1,3,3,2,1,1,1,1,1,3,1,2,0.5611808007210997,1.3294185684416566
810.46,3053.9,708.05,1544.1,31,20,25,35,2,1,1,1,3,3,2,1,1,1,1,1,3,1,2,0.5056157699990176,0.8736396614268439
335.2,672.52,576.44,544.44,1,1,1,1,1,2,1,1,3,3,2,1,1,1,1,1,3,1,2,0.809552132278594,1.6242243436754178
2853.3,18096.0,2667.9,18436.0,51,65,48,61,2,4,1,1,3,3,2,1,1,1,1,1,3,1,2,1.018788682581786,0.9350226054042687
639.12,1595.6,595.69,1075.1,20,16,27,22,1,1,2,1,3,3,2,1,1,1,1,1,3,1,2,0.6737904236650789,0.9320471898860935
912.09,890.19,910.27,956.09,96,89,76,69,1,2,2,1,3,3,2,1,1,1,1,1,3,1,2,1.0482408534245524,0.9759892115909614
708.35,881.45,661.71,1816.6,44,37,28,40,3,2,2,1,3,3,2,1,1,1,1,1,3,1,2,2.0609223438652218,0.9341568433683913
2786.5,4797.1,401.62,4753.1,1,2,1,2,1,4,2,1,3,3,2,1,1,1,1,1,3,1,2,0.9908277917908737,0.1441306298223578
1033.4,964.91,401.48,959.53,2,1,2,1,1,1,3,1,3,3,2,1,1,1,1,1,3,1,2,0.9285175149990322,0.3885039674859686
10383.0,38342.0,6037.1,61412.0,2,4,2,1,1,1,1,1,1,4,2,1,1,1,1,1,3,1,2,1.601690052683741,0.5814408167196379
22368.0,80125.0,25742.0,182000.0,1,1,6,1,2,1,1,1,1,4,2,1,1,1,1,1,3,1,2,2.2714508580343216,1.150840486409156
51423.0,743.55,4862.2,136000.0,13,17,13,23,2,4,1,1,1,4,2,1,1,1,1,1,3,1,2,2.644730956964782,0.014459483110670322
1189.2,6148.1,2537.0,6084.3,5,5,5,4,1,1,2,1,1,4,2,1,1,1,1,1,3,1,2,0.9896228102991168,2.1333669693911874
2328.5,2786.5,19927.0,4290.0,7,18,16,6,1,2,2,1,1,4,2,1,1,1,1,1,3,1,2,0.21528579314497917,1.1966931500966287
11193.0,17660.0,3506.4,17165.0,2,2,3,2,3,2,2,1,1,4,2,1,1,1,1,1,3,1,2,0.9719705549263873,0.31326722058429374
330.41,515.5,386.65,459.72,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,3,1,2,0.8917943743937925,1.1702127659574466
513.18,434.09,949.22,561.91,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,3,1,2,0.5919702492572849,0.8458825363420243
364.39,2043.2,346.04,1390.5,2,2,3,2,3,2,2,1,2,1,1,2,1,1,1,1,3,1,2,0.6805501174628035,0.9496418672301655
810.89,5129.9,988.82,9162.4,40,50,53,51,1,1,1,1,1,2,1,2,1,1,1,1,3,1,2,1.786077701319714,1.2194255694360518
1025.1,34673.0,1021.3,31606.0,73,71,59,55,2,1,1,1,1,2,1,2,1,1,1,1,3,1,2,0.9115450062007903,0.9962930445810165
330.41,2786.5,381.43,8543.3,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,3,1,2,3.06596088282792,1.1544142126448957
925.18,1562.0,865.4,1522.7,2,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,3,1,2,0.9748399487836108,0.935385546596338
668.88,16245.0,959.53,8092.0,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,1,3,1,2,0.4981224992305325,1.4345323525894031
2698.1,66366.0,1047.9,41032.0,4,4,3,3,2,3,1,1,1,2,1,2,1,1,1,1,3,1,2,0.6182683904408884,0.3883844186649865
1488.3,66467.0,1646.4,35014.0,134,146,142,139,2,4,1,1,1,2,1,2,1,1,1,1,3,1,2,0.5267877292491011,1.1062285829469867
348.16,1095.7,401.85,1059.8,123,132,130,114,1,1,2,1,1,2,1,2,1,1,1,1,3,1,2,0.9672355571780596,1.1542107077205883
330.41,2786.5,365.28,8543.3,2,2,3,2,3,1,2,1,1,2,1,2,1,1,1,1,3,1,2,3.06596088282792,1.105535546744953
857.92,1083.1,608.45,1236.9,156,142,153,148,1,2,2,1,1,2,1,2,1,1,1,1,3,1,2,1.1419998153448436,0.7092153114509512
405.33,7936.2,608.79,6318.8,85,90,83,78,3,2,2,1,1,2,1,2,1,1,1,1,3,1,2,0.7961996925480709,1.5019613648138554
361.88,1388.1,545.61,1004.5,3,3,2,3,1,3,2,1,1,2,1,2,1,1,1,1,3,1,2,0.7236510337871912,1.5077097380347078
833.09,3984.1,577.8,6920.2,2,1,1,1,3,3,2,1,1,2,1,2,1,1,1,1,3,1,2,1.7369543937150171,0.6935625202559147
722.69,710.59,656.41,1218.5,2,1,2,2,1,4,2,1,1,2,1,2,1,1,1,1,3,1,2,1.6860617968977014,0.9082870940513912
773.58,973.35,553.1,917.42,1,4,3,3,1,1,3,1,1,2,1,2,1,1,1,1,3,1,2,0.9425386551600143,0.7149874608960934
361.82,10066.0,436.55,6716.8,1,1,1,1,3,2,3,1,1,2,1,2,1,1,1,1,3,1,2,0.6672759785416252,1.2065391631197833
766.66,370.98,662.45,330.41,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,3,1,2,0.4309733128114158,0.4309733128114158
7074.6,47850.0,5857.9,17799.0,37,25,27,23,2,1,1,1,1,4,2,2,1,1,1,1,3,1,2,0.37197492163009405,0.8280185452181041
6645.3,130000.0,7472.7,41798.0,33,28,30,27,2,4,1,1,1,4,2,2,1,1,1,1,3,1,2,0.3215230769230769,1.1245090515100897
857.72,6486.4,910.99,7641.7,25,22,28,17,1,1,2,1,1,4,2,2,1,1,1,1,3,1,2,1.1781111248149976,1.0621065149466027
994.79,7637.7,993.33,7713.9,35,32,39,54,1,2,2,1,1,4,2,2,1,1,1,1,3,1,2,1.0099768254841117,0.9985323535620584
2105.6,10663.0,1532.6,17625.0,13,19,14,15,3,2,2,1,1,4,2,2,1,1,1,1,3,1,2,1.6529119384788522,0.7278685410334347
598.63,4507.1,850.1,3945.1,1,1,1,1,1,3,2,1,1,4,2,2,1,1,1,1,3,1,2,0.8753078476182024,1.4200758398342883
2786.5,2786.5,2786.5,2786.5,1,1,1,1,1,1,1,1,3,4,2,2,1,1,1,1,3,1,2,1.0,1.0
22927.0,2786.5,6092.5,5159.5,1,1,1,2,1,2,2,1,3,4,2,2,1,1,1,1,3,1,2,0.22504034544423607,0.12153792471758189
12070.0,109000.0,6927.7,44248.0,1,1,1,1,2,1,1,1,5,4,2,2,1,1,1,1,3,1,2,0.4059449541284404,0.5739602319801159
1590.2,7807.6,1198.0,3799.0,7,11,13,7,1,1,1,1,2,2,2,3,1,1,1,1,3,1,2,0.48657718120805366,0.7533643566846937
1105.6,5634.1,473.92,5607.5,11,7,13,10,2,1,1,1,2,2,2,3,1,1,1,1,3,1,2,0.9952787490459878,0.42865412445730827
246.32,742.49,451.92,548.9,2,2,2,2,1,2,1,1,2,2,2,3,1,1,1,1,3,1,2,0.7392692157470134,1.834686586554076
1567.4,7804.3,784.22,9963.3,52,47,51,55,2,4,1,1,2,2,2,3,1,1,1,1,3,1,2,1.2766423638250706,0.5003317596018885
360.83,1302.2,402.22,821.0,41,42,45,34,1,1,2,1,2,2,2,3,1,1,1,1,3,1,2,0.6304715097527261,1.1147077571155393
392.05,931.11,444.34,979.7,92,103,113,87,1,2,2,1,2,2,2,3,1,1,1,1,3,1,2,1.0521850264737787,1.13337584491774
478.91,22585.0,453.84,20620.0,26,34,30,27,3,2,2,1,2,2,2,3,1,1,1,1,3,1,2,0.9129953508966128,0.9476519596583908
589.34,11041.0,599.53,10211.0,1,3,1,1,3,4,2,1,2,2,2,3,1,1,1,1,3,1,2,0.924825649850557,1.0172905283876879
622.93,461.66,403.0,892.07,1,2,2,1,1,1,3,1,2,2,2,3,1,1,1,1,3,1,2,1.4320549660475497,0.6469426741367409
705.43,588.68,556.26,913.11,1,1,1,1,1,2,2,1,1,2,1,4,1,1,1,1,3,1,2,1.2944019959457354,0.7885403229236069
335.09,570.81,5273.0,446.28,4,6,8,2,2,1,1,1,3,4,2,4,1,1,1,1,3,1,2,0.08463493267589607,1.331821301739831
3662.3,821.29,887.94,640.89,10,15,21,17,2,4,1,1,3,4,2,4,1,1,1,1,3,1,2,0.17499658684433278,0.17499658684433278
910.53,1711.1,608.3,8183.0,16,14,11,14,1,1,2,1,3,4,2,4,1,1,1,1,3,1,2,4.782303781193384,0.6680724413253819
1183.3,2780.1,6197.2,5541.0,35,20,31,49,1,2,2,1,3,4,2,4,1,1,1,1,3,1,2,0.8941134705996256,2.349446463280656
805.15,22002.0,764.66,11392.0,13,17,16,19,3,2,2,1,3,4,2,4,1,1,1,1,3,1,2,0.5177711117171166,0.9497112339315655
786.69,23499.0,805.41,15542.0,1,1,1,1,3,2,3,1,3,4,2,4,1,1,1,1,3,1,2,0.6613898463764416,1.023795904358769
11514.0,60465.0,2783.9,105000.0,1,1,2,1,2,4,1,1,5,4,2,4,1,1,1,1,3,1,2,1.7365418010419251,0.24178391523362863
2749.9,7964.7,1629.0,6817.2,1,1,1,1,2,1,2,1,2,4,2,6,1,1,1,1,3,1,2,0.8559267769030848,0.5923851776428234
1800.7,1884.9,975.18,1845.4,11,10,13,9,2,1,3,1,2,2,1,2,1,2,1,1,3,1,2,0.9790439811130563,0.5415560615316265
